"","X","unix","lat","lon","colonybird","mean_depth","var_depth","min_depth","max_depth","mean_temp","var_temp","min_temp","max_temp","hsine","time.diff","sp.ms","mean_depth.m","min_depth.m","max_depth.m"
"2683",2683,1340865634,56.18112466,-6.302210742,"CSY0380",-0.932247191,0.163508452,-2.13,-0.13,14.1046,1.859811137,13.063,17,12.45091839,90,0.138343538,-0.950649751,-2.1720462,-0.1325662
"2684",2684,1340865724,56.1810437,-6.302349394,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.08789663,1.895769579,12.813,17,12.94164983,90,0.143796109,-0.9483582,-1.1523062,-0.1325662
"2685",2685,1340865814,56.18111354,-6.302516378,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.21444045,1.601790301,12.813,16.813,13.77184394,90,0.153020488,-0.9483582,-1.1523062,-0.1325662
"2686",2686,1340865904,56.18118614,-6.302696357,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.33601348,1.422643887,13.375,16.75,12.33315216,90,0.137035024,-0.9483582,-1.1523062,-0.1325662
"2687",2687,1340865994,56.18108512,-6.302778092,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.38747416,1.2974577,13.5,16.75,7.950724428,90,0.088341383,-0.9483582,-1.1523062,-0.1325662
"2688",2688,1340866084,56.18104162,-6.302879867,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.43585618,1.416000128,13.5,16.813,15.55689878,90,0.172854431,-0.9483582,-1.1523062,-0.1325662
"2689",2689,1340866174,56.18107825,-6.303122176,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.41035056,1.360742575,13.438,16.75,12.16990913,90,0.135221213,-0.9483582,-1.1523062,-0.1325662
"2690",2690,1340866264,56.18108838,-6.303317757,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.61500225,1.249410435,13.438,16.875,12.9351356,90,0.143723729,-0.9483582,-1.1523062,-0.1325662
"2691",2691,1340866354,56.1810495,-6.3035145,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.7803573,1.277858604,13.188,17,10.16740213,90,0.112971135,-0.9483582,-1.1523062,-0.1325662
"2692",2692,1340866444,56.18098488,-6.303630469,"CSY0380",-0.932247191,0.163508452,-2.13,-0.13,14.63710112,1.815627456,12.438,16.938,11.28137523,90,0.125348614,-0.950649751,-2.1720462,-0.1325662
"2693",2693,1340866534,56.18088373,-6.303641888,"CSY0380",-0.936741573,0.165269764,-2.13,-0.13,14.6259618,1.613898767,13.063,17,19.52463557,90,0.216940395,-0.955232852,-2.1720462,-0.1325662
"2694",2694,1340866624,56.1807135,-6.30371775,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.56456854,1.634766174,13.375,17.125,22.74641529,90,0.252737948,-0.9483582,-1.1523062,-0.1325662
"2695",2695,1340866714,56.1805168,-6.303817154,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.52983371,1.749191026,13.5,17.188,24.14923925,90,0.268324881,-0.9483582,-1.1523062,-0.1325662
"2696",2696,1340866804,56.18029992,-6.303826121,"CSY0380",-0.943483146,0.179097075,-2.13,-0.13,14.59520449,1.898769424,13.5,17.375,23.96901704,90,0.266322412,-0.962107503,-2.1720462,-0.1325662
"2697",2697,1340866894,56.18011265,-6.30401703,"CSY0380",-0.660337079,1.384775787,-1.13,6.87,14.35774157,2.804670868,11.75,17.438,22.36595401,90,0.2485106,-0.673372133,-1.1523062,7.0056138
"2698",2698,1340866984,56.17991753,-6.304103137,"CSY0380",-0.77494382,0.706984513,-2.13,4.87,14.14222472,3.314003643,11.5,17.313,26.07195126,90,0.289688347,-0.790241211,-2.1720462,4.9661338
"2699",2699,1340867074,56.179699,-6.30425451,"CSY0380",-0.790674157,0.571535581,-2.13,3.87,14.35868989,3.552940016,11.5,17.438,21.03866225,90,0.233762914,-0.806282065,-2.1720462,3.9463938
"2700",2700,1340867164,56.1795411,-6.304441098,"CSY0380",5.236292135,256.1830955,-2.13,52.87,14.26217978,4.596172738,11.313,17.563,22.6350267,90,0.251500297,5.339656542,-2.1720462,53.9136538
"2701",2701,1340867254,56.17936294,-6.304617176,"CSY0380",2.503707865,130.6921045,-2.13,54.87,14.29605169,4.606180905,11.25,17.813,27.9486646,90,0.310540718,2.553131058,-2.1720462,55.9531338
"2702",2702,1340867344,56.179124,-6.304755667,"CSY0380",3.836292135,202.4876,-2.13,54.87,14.53022022,3.783786199,11.313,17.875,27.3653239,90,0.304059154,3.912020542,-2.1720462,55.9531338
"2703",2703,1340867434,56.17889371,-6.304910184,"CSY0380",5.69247191,288.4751696,-2.13,56.87,14.49496404,4.898713472,11.25,18.063,27.67628144,90,0.307514238,5.804841306,-2.1720462,57.9926138
"2704",2704,1340867524,56.17871406,-6.305218954,"CSY0380",2.881235955,156.799423,-2.13,53.87,14.71209888,3.819204846,11.375,18.063,33.20415534,90,0.368935059,2.938111553,-2.1720462,54.9333938
"2705",2705,1340867614,56.17847461,-6.305538495,"CSY0380",5.827303371,297.2031278,-2.13,58.87,14.50255056,4.509365676,11.25,17.938,30.40872629,90,0.337874737,5.942334339,-2.1720462,60.0320938
"2706",2706,1340867704,56.17822276,-6.305728563,"CSY0380",3.344157303,183.5967406,-2.13,56.87,14.67439775,3.557173434,11.375,17.875,23.18477057,90,0.257608562,3.410170969,-2.1720462,57.9926138
"2707",2707,1340867794,56.1780529,-6.305945098,"CSY0380",4.452022472,239.1176941,-2.13,55.87,14.40364944,4.211491971,11.25,17.688,22.51456771,90,0.250161863,4.539905396,-2.1720462,56.9728738
"2708",2708,1340867884,56.17787088,-6.306103491,"CSY0380",4.357640449,224.2729325,-2.13,53.87,14.60074607,4.151268059,11.313,18.25,21.87504889,90,0.243056099,4.443660272,-2.1720462,54.9333938
"2709",2709,1340867974,56.17769029,-6.306242706,"CSY0380",4.494719101,214.2755137,-2.13,53.87,14.36444045,5.273215301,11.25,18.188,18.27479096,90,0.203053233,4.583444856,-2.1720462,54.9333938
"2710",2710,1340868064,56.17756276,-6.306428425,"CSY0380",5.256516854,222.2196376,-2.13,53.87,14.28199551,5.840190748,11.313,18.313,15.38417474,90,0.170935275,5.360280497,-2.1720462,54.9333938
"2711",2711,1340868154,56.1774778,-6.306624245,"CSY0380",4.822808989,215.8333536,-2.13,54.87,14.04013933,6.871085219,11.25,18.313,9.094102183,90,0.10104558,4.918011238,-2.1720462,55.9531338
"2712",2712,1340868244,56.17741075,-6.306708069,"CSY0380",2.240786517,113.8464419,-2.13,52.87,14.18453933,5.86583883,11.438,18.125,13.97396276,90,0.155266253,2.285019643,-2.1720462,53.9136538
"2713",2713,1340868334,56.17732362,-6.306870422,"CSY0380",6.278988764,296.5936127,-2.13,54.87,14.06962697,6.443820766,11.25,18.188,9.29886363,90,0.103320707,6.402936002,-2.1720462,55.9531338
"2714",2714,1340868424,56.17727213,-6.3069886,"CSY0380",2.512696629,114.338263,-2.13,51.87,14.28706966,5.685059115,11.438,18.188,10.82985115,90,0.120331679,2.562297261,-2.1720462,52.8939138
"2715",2715,1340868514,56.17723785,-6.307152167,"CSY0380",5.991348315,269.9356919,-2.13,54.87,14.10428989,6.654397585,11.25,18.188,39.50410293,90,0.438934477,6.10961753,-2.1720462,55.9531338
"2716",2716,1340868604,56.1770225,-6.30664543,"CSY0380",3.045280899,143.7935317,-2.13,54.87,14.08691011,6.097889699,11.375,18.313,124.1243771,90,1.379159746,3.105394744,-2.1720462,55.9531338
"2717",2717,1340868694,56.1764742,-6.30490119,"CSY0380",5.049775281,233.3054459,-2.13,53.87,13.88167865,6.678710894,11.25,18.563,19.23179847,90,0.21368665,5.149457845,-2.1720462,54.9333938
"2718",2718,1340868784,56.17631205,-6.305008298,"CSY0380",-0.579438202,1.229982792,-2.13,3.87,14.17298876,5.371698908,11.438,18.5,14.79238149,90,0.164359794,-0.590876312,-2.1720462,3.9463938
"2719",2719,1340868874,56.1761938,-6.3051172,"CSY0380",-0.849101124,0.445692884,-2.13,3.87,14.28774382,4.859961042,11.438,18.25,13.05998957,90,0.145110995,-0.86586238,-2.1720462,3.9463938
"2720",2720,1340868964,56.176094,-6.305228,"CSY0380",1.377865169,78.44869926,-2.13,48.87,14.34657978,4.706573893,11.5,18.313,14.67879811,90,0.163097757,1.405064227,-2.1720462,49.8346938
"2721",2721,1340869054,56.17597112,-6.305313922,"CSY0380",4.887977528,253.9501265,-2.13,58.87,14.09838427,5.563320588,11.25,18.313,18.40549301,90,0.204505478,4.984466204,-2.1720462,60.0320938
"2722",2722,1340869144,56.175813,-6.305400748,"CSY0380",-0.945730337,0.213715963,-2.13,1.87,14.59211685,3.911213833,12.5,18.313,20.14851047,90,0.223872339,-0.964399054,-2.1720462,1.9069138
"2723",2723,1340869234,56.17565244,-6.305550837,"CSY0380",7.494719101,342.2890272,-2.13,53.87,14.34789663,4.775092372,11.25,18.313,10.02377794,90,0.11137531,7.642664856,-2.1720462,54.9333938
"2724",2724,1340869324,56.17558,-6.305646922,"CSY0380",0.020561798,25.59664946,-2.13,35.87,14.4536764,4.476846629,11.25,18.438,20.17231885,90,0.224136876,0.020967688,-2.1720462,36.5780738
"2725",2725,1340869414,56.1754,-6.305684495,"CSY0380",1.863258427,106.2004049,-2.13,51.87,14.57960899,3.987615113,11.5,18.375,19.81631075,90,0.220181231,1.900039148,-2.1720462,52.8939138
"2726",2726,1340869504,56.17523305,-6.305795466,"CSY0380",6.112696629,306.5535783,-2.13,55.87,14.34882022,5.224014765,11.25,18.375,14.87316112,90,0.165257346,6.233361261,-2.1720462,56.9728738
"2727",2727,1340869594,56.17510092,-6.305759867,"CSY0380",3.838539326,205.6836927,-2.13,56.87,14.51649438,4.562464755,11.313,18.5,23.83891227,90,0.264876803,3.914312092,-2.1720462,57.9926138
"2728",2728,1340869684,56.17494893,-6.305488857,"CSY0380",4.510449438,239.9019638,-2.13,56.87,14.44054607,5.441458302,11.25,18.75,12.13981839,90,0.134886871,4.59948571,-2.1720462,57.9926138
"2729",2729,1340869774,56.17487475,-6.305632471,"CSY0380",4.290224719,221.6450855,-1.13,55.87,14.47353933,4.924073425,11.313,18.75,15.0546084,90,0.167273427,4.374913755,-1.1523062,56.9728738
"2730",2730,1340869864,56.17478639,-6.305816376,"CSY0380",3.773370787,207.6235246,-2.13,57.87,14.36455955,5.143410013,11.25,18.625,16.72997801,90,0.185888645,3.847857126,-2.1720462,59.0123538
"2731",2731,1340869954,56.17464234,-6.305739379,"CSY0380",-0.93,0.16036036,-1.13,-0.13,14.64408989,3.78270105,12.75,18.5,12.14437809,90,0.134937534,-0.9483582,-1.1523062,-0.1325662
"2732",2732,1340870044,56.17453325,-6.305739118,"CSY0380",-0.932247191,0.163508452,-2.13,-0.13,14.73369663,3.585816225,13.25,18.5,14.71936061,90,0.163548451,-0.950649751,-2.1720462,-0.1325662
"2733",2733,1340870134,56.17440102,-6.305738304,"CSY0380",-0.959213483,0.150946452,-2.13,-0.13,14.65598427,3.116664826,13.25,18.313,16.35783158,90,0.181753684,-0.978148357,-2.1720462,-0.1325662
"2734",2734,1340870224,56.17425984,-6.305665069,"CSY0380",-0.986179775,0.127917805,-2.13,-0.13,14.64818427,2.818595786,13.188,17.938,14.93813774,90,0.165979308,-1.005646964,-2.1720462,-0.1325662
"2735",2735,1340870314,56.17413234,-6.305740223,"CSY0380",-1.044606742,0.087286163,-2.13,-0.13,14.80645169,2.758070946,13.375,18.063,15.97424387,90,0.177491599,-1.065227279,-2.1720462,-0.1325662
"2736",2736,1340870404,56.17399332,-6.305804098,"CSY0380",-1.114269663,0.029031278,-2.13,-0.13,14.91330337,2.72397118,13.5,18.188,13.28121273,90,0.14756903,-1.136265346,-2.1720462,-0.1325662
"2737",2737,1340870494,56.17387403,-6.305800069,"CSY0380",-1.136741573,0.006711206,-2.13,-1.13,14.89600225,2.593744394,13.5,18.063,18.59720703,90,0.206635634,-1.159180852,-2.1720462,-1.1523062
"2738",2738,1340870584,56.17373027,-6.305647182,"CSY0380",-1.134494382,0.00448426,-2.13,-1.13,15.02529438,2.277791474,13.625,17.875,39.94560619,90,0.443840069,-1.156889301,-2.1720462,-1.1523062
"2739",2739,1340870674,56.17338473,-6.305473364,"CSY0380",-1.147977528,0.022198603,-2.13,-0.13,15.12629438,2.278402123,13.688,18,51.85249144,90,0.576138794,-1.170638604,-2.1720462,-0.1325662
"2740",2740,1340870764,56.173832,-6.305707,"CSY0380",-1.138988764,0.008928029,-2.13,-1.13,15.18748539,2.315352048,13.75,18.063,75.79412573,90,0.842156953,-1.161472402,-2.1720462,-1.1523062
"2741",2741,1340870854,56.173152,-6.305645182,"CSY0380",-1.145730337,0.015517765,-2.13,-1.13,15.20142921,2.247127273,13.75,17.938,11.77605786,90,0.130845087,-1.168347054,-2.1720462,-1.1523062
"2742",2742,1340870944,56.17321684,-6.30579533,"CSY0380",-1.134494382,0.008988764,-2.13,-0.13,15.1318764,2.449970131,13.125,17.875,5.739909362,90,0.063776771,-1.156889301,-2.1720462,-0.1325662
"2743",2743,1340871034,56.17316624,-6.305777495,"CSY0380",-0.664831461,2.456554307,-1.13,6.87,14.91006067,4.119067926,11.563,18.125,14.73638007,90,0.163737556,-0.677955234,-1.1523062,7.0056138
"2744",2744,1340871124,56.17305259,-6.305899414,"CSY0380",-0.712022472,1.73931572,-1.13,5.87,14.91539551,5.348728803,11.438,18.5,19.95989676,90,0.221776631,-0.726077796,-1.1523062,5.9858738
"2745",2745,1340871214,56.17287337,-6.305889172,"CSY0380",-0.808651685,1.169025205,-1.13,4.87,14.89705393,5.714988952,11.438,18.625,22.94143451,90,0.254904828,-0.82461447,-1.1523062,4.9661338
"2746",2746,1340871304,56.17266936,-6.3058368,"CSY0380",-0.795168539,1.425923676,-1.13,5.87,14.99640899,5.775179251,11.438,18.625,17.45790902,90,0.193976767,-0.810865166,-1.1523062,5.9858738
"2747",2747,1340871394,56.1725268,-6.3059542,"CSY0380",-0.815393258,1.148547424,-1.13,4.87,14.91691461,5.469943772,11.438,18.438,16.10495881,90,0.178943987,-0.831489121,-1.1523062,4.9661338
"2748",2748,1340871484,56.17240176,-6.306084909,"CSY0380",-0.880561798,0.854307116,-1.13,3.87,14.95892135,5.512134442,11.438,18.375,27.53354184,90,0.305928243,-0.897944088,-1.1523062,3.9463938
"2749",2749,1340871574,56.17215691,-6.30602203,"CSY0380",-0.867078652,0.793329284,-1.13,3.87,14.8950764,5.763648039,11.375,18.438,12.38982677,90,0.137664742,-0.884194784,-1.1523062,3.9463938
"2750",2750,1340871664,56.17204612,-6.306041182,"CSY0380",-0.860337079,0.850541553,-1.13,3.87,14.92494607,5.642617988,11.438,18.188,6.786899791,90,0.075409998,-0.877320133,-1.1523062,3.9463938
"2751",2751,1340871754,56.17198794,-6.306073909,"CSY0380",-0.988426966,0.599281304,-2.13,2.87,14.90419326,6.003767868,11.375,18.438,35.07319275,90,0.389702142,-1.007938515,-2.1720462,2.9266538
"2752",2752,1340871844,56.17170039,-6.306305242,"CSY0380",-1.132247191,0.668913858,-2.13,2.87,14.97373708,6.892667307,11.375,18.875,7.514477543,90,0.083494195,-1.154597751,-2.1720462,2.9266538
"2753",2753,1340871934,56.17163421,-6.306329121,"CSY0380",-0.916516854,0.979097075,-2.13,3.87,14.99547865,6.944393349,11.375,19.063,11.84447028,90,0.131605225,-0.934608897,-2.1720462,3.9463938
"2754",2754,1340872024,56.17157124,-6.306175061,"CSY0380",-0.988426966,0.351533556,-1.13,2.87,14.70613933,5.528987147,11.5,18.5,1.416793519,90,0.01574215,-1.007938515,-1.1523062,2.9266538
"2755",2755,1340872114,56.17158397,-6.306175061,"CSY0380",-0.988426966,0.360542565,-1.13,2.87,14.89168989,5.74626339,11.438,18.5,23.72923647,90,0.263658183,-1.007938515,-1.1523062,2.9266538
"2756",2756,1340872204,56.17137085,-6.30618281,"CSY0380",-1.13,0,-1.13,-1.13,15.09041124,5.893507689,11.563,18.563,32.08093122,90,0.356454791,-1.1523062,-1.1523062,-1.1523062
"2757",2757,1340872294,56.17108585,-6.306259576,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,15.16199551,5.054326829,11.875,18.375,17.73472501,90,0.1970525,-1.150014649,-1.1523062,-0.1325662
"2758",2758,1340872384,56.17093615,-6.306357495,"CSY0380",-1.13,0,-1.13,-1.13,15.18709213,3.945797489,12.813,18.313,22.20270482,90,0.24669672,-1.1523062,-1.1523062,-1.1523062
"2759",2759,1340872474,56.17074414,-6.306260556,"CSY0380",-1.132247191,0.002247191,-2.13,-1.13,15.13086966,3.126919424,13.125,18,19.42947524,90,0.215883058,-1.154597751,-2.1720462,-1.1523062
"2760",2760,1340872564,56.17057412,-6.306331424,"CSY0380",-1.13,0,-1.13,-1.13,15.1395236,2.590346403,13.375,17.75,9.779798723,90,0.10866443,-1.1523062,-1.1523062,-1.1523062
"2761",2761,1340872654,56.17049895,-6.30624975,"CSY0380",-1.13,0,-1.13,-1.13,15.19149438,2.422664079,13.438,17.563,6.16844273,90,0.068538253,-1.1523062,-1.1523062,-1.1523062
"2762",2762,1340872744,56.17044405,-6.30626325,"CSY0380",2.09247191,117.8715659,-2.13,52.87,14.88482022,2.742295373,11.563,17.625,1.677506195,90,0.018638958,2.133777306,-2.1720462,53.9136538
"2763",2763,1340872834,56.170441,-6.306289758,"CSY0380",3.964382022,221.9370179,-1.13,57.87,14.33425169,3.699628337,11.313,17.75,4.11116069,90,0.045679563,4.042638924,-1.1523062,59.0123538
"2764",2764,1340872924,56.17042884,-6.30622712,"CSY0380",0.645280899,53.363802,-1.13,45.87,14.62158876,2.620579252,11.688,17.813,8.163869772,90,0.090709664,0.658018744,-1.1523062,46.7754738
"2765",2765,1340873014,56.170471,-6.306119333,"CSY0380",8.483483146,411.089007,-1.13,61.87,14.15384944,3.90772393,11.25,17.5,4.71946059,90,0.052438451,8.650947103,-1.1523062,63.0913138
"2766",2766,1340873104,56.17050494,-6.306073697,"CSY0380",-0.732247191,4.987832777,-1.13,18.87,14.54269213,2.580609367,11.313,17.5,10.2574513,90,0.113971681,-0.746701751,-1.1523062,19.2424938
"2767",2767,1340873194,56.17054612,-6.30622176,"CSY0380",7.231797753,329.1278166,-1.13,58.87,14.03579551,4.13143151,11.313,17.563,13.05349355,90,0.145038817,7.37455344,-1.1523062,60.0320938
"2768",2768,1340873284,56.17058046,-6.306423152,"CSY0380",0.589101124,51.73848568,-1.13,46.87,14.25206292,2.846608537,11.375,17.438,7.194309002,90,0.079936767,0.60072998,-1.1523062,47.7952138
"2769",2769,1340873374,56.17064508,-6.30642097,"CSY0380",7.335168539,378.3304282,-1.13,60.87,14.01158427,3.560344703,11.25,17.313,12.55318902,90,0.139479878,7.479964766,-1.1523062,62.0715738
"2770",2770,1340873464,56.17073524,-6.306299294,"CSY0380",2.393595506,143.5292843,-1.13,58.87,14.26829438,2.518961596,11.438,17.125,35.09807292,90,0.389978588,2.440845081,-1.1523062,60.0320938
"2771",2771,1340873554,56.17043082,-6.306446747,"CSY0380",7.939662921,413.5334244,-1.13,61.87,14.09286966,3.739058731,11.25,17.375,12.89422459,90,0.143269162,8.096391867,-1.1523062,63.0913138
"2772",2772,1340873644,56.17031627,-6.306477657,"CSY0380",-1.114269663,0.033535783,-1.13,1.87,14.55727191,2.315448167,11.938,17.438,19.38320696,90,0.215368966,-1.136265346,-1.1523062,1.9069138
"2773",2773,1340873734,56.1702542,-6.306185446,"CSY0380",7.472247191,352.3797247,-1.13,61.87,14.26752809,3.610931714,11.313,17.5,8.713190587,90,0.096813229,7.619749351,-1.1523062,63.0913138
"2774",2774,1340873824,56.17019794,-6.306087697,"CSY0380",-0.837865169,3.70725782,-1.13,18.87,14.47062022,2.83265479,11.313,17.438,16.09366403,90,0.178818489,-0.854404627,-1.1523062,19.2424938
"2775",2775,1340873914,56.17006425,-6.30618654,"CSY0380",7.775617978,371.2027837,-1.13,61.87,14.11796404,3.597088891,11.313,17.375,4.61866906,90,0.051318545,7.929108676,-1.1523062,63.0913138
"2776",2776,1340874004,56.17002549,-6.306159929,"CSY0380",-0.633370787,9.029830955,-1.13,25.87,14.22370112,3.552326994,11.313,17.563,13.16156488,90,0.14623961,-0.645873526,-1.1523062,26.3806738
"2777",2777,1340874094,56.169918,-6.3060715,"CSY0380",4.443033708,250.092064,-1.13,59.87,14.38705169,3.575809653,11.375,17.75,19.40076567,90,0.215564063,4.530739193,-1.1523062,61.0518338
"2778",2778,1340874184,56.16974909,-6.305994384,"CSY0380",4.355393258,247.5476465,-1.13,60.87,14.24618427,4.263996727,11.25,17.75,15.89811779,90,0.176645753,4.441368721,-1.1523062,62.0715738
"2779",2779,1340874274,56.16961944,-6.30588681,"CSY0380",-1.118764045,0.01113473,-1.13,-0.13,14.63515506,2.957142582,12.688,17.875,22.53088883,90,0.250343209,-1.140848447,-1.1523062,-0.1325662
"2780",2780,1340874364,56.16942291,-6.305799909,"CSY0380",-1.121011236,0.008928029,-1.13,-0.13,14.53311011,2.741400107,12.688,17.75,32.10521364,90,0.356724596,-1.143139998,-1.1523062,-0.1325662
"2781",2781,1340874454,56.16913564,-6.305845788,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,14.50585843,3.202966707,12.75,17.875,9.206432165,90,0.102293691,-1.150014649,-1.1523062,-0.1325662
"2782",2782,1340874544,56.16907408,-6.305746584,"CSY0380",-1.125505618,0.00448426,-1.13,-0.13,14.68688315,2.939155419,12.875,17.75,7.056339375,90,0.078403771,-1.147723099,-1.1523062,-0.1325662
"2783",2783,1340874634,56.16904646,-6.305644109,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,14.81449663,2.90760821,12.75,17.938,15.97124494,90,0.177458277,-1.150014649,-1.1523062,-0.1325662
"2784",2784,1340874724,56.16890568,-6.305693808,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,14.96427416,3.036145172,12.688,18.188,16.68552937,90,0.185394771,-1.150014649,-1.1523062,-0.1325662
"2785",2785,1340874814,56.16876418,-6.30560498,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,15.00489438,3.240971969,12.563,18.25,21.75575471,90,0.241730608,-1.150014649,-1.1523062,-0.1325662
"2786",2786,1340874904,56.16859472,-6.30543012,"CSY0380",-1.13,0,-1.13,-1.13,15.06487416,3.386253142,12.625,18.375,29.87212698,90,0.331912522,-1.1523062,-1.1523062,-1.1523062
"2787",2787,1340874994,56.16838236,-6.305135455,"CSY0380",-1.127752809,0.002247191,-1.13,-0.13,15.15864494,3.607576585,12.688,18.563,14.73621841,90,0.16373576,-1.150014649,-1.1523062,-0.1325662
"2788",2788,1340875084,56.16825555,-6.305067273,"CSY0380",-1.031123596,0.418129365,-1.13,4.87,15.12132809,3.840642023,12.563,18.625,10.1895545,90,0.113217272,-1.051477975,-1.1523062,4.9661338
"2789",2789,1340875174,56.16817791,-6.305154364,"CSY0380",-0.689550562,1.945207005,-1.13,5.87,14.65096629,5.709914807,11.5,18.688,19.97603518,90,0.221955946,-0.70316229,-1.1523062,5.9858738
"2790",2790,1340875264,56.16801243,-6.30502969,"CSY0380",-0.732247191,1.64098593,-1.13,5.87,14.50546966,5.792067633,11.438,18.625,20.10987174,90,0.223443019,-0.746701751,-1.1523062,5.9858738
"2791",2791,1340875354,56.16784971,-6.30488876,"CSY0380",-0.754719101,1.271009211,-1.13,5.87,14.40322247,5.324737097,11.438,18.375,17.48954839,90,0.194328315,-0.769617256,-1.1523062,5.9858738
"2792",2792,1340875444,56.16771712,-6.304737374,"CSY0380",-0.864831461,0.235833586,-1.13,0.87,14.35562247,5.154000357,11.438,18.188,27.88095159,90,0.309788351,-0.881903234,-1.1523062,0.8871738
"2793",2793,1340875534,56.16747439,-6.304626465,"CSY0380",-0.867078652,0.23927523,-1.13,0.87,14.30759101,5.002447346,11.438,18,4.52247896,90,0.050249766,-0.884194784,-1.1523062,0.8871738
"2794",2794,1340875624,56.16750948,-6.30458968,"CSY0380",-0.93,0.245945946,-1.13,1.87,14.34340674,4.801169737,11.438,17.875,17.94239719,90,0.199359969,-0.9483582,-1.1523062,1.9069138
"2795",2795,1340875714,56.16737397,-6.304432939,"CSY0380",-0.006404494,23.49595101,-1.13,33.87,14.37737079,4.48519868,11.5,17.875,22.4601296,90,0.249556996,-0.006530919,-1.1523062,34.5385938
"2796",2796,1340875804,56.16720009,-6.304249121,"CSY0380",8.132921348,378.9509869,-1.13,55.87,14.00940449,5.4367563,11.313,18,7.840631688,90,0.08711813,8.293465216,-1.1523062,56.9728738
"2797",2797,1340875894,56.1671713,-6.304133667,"CSY0380",-0.44011236,8.421631744,-1.13,23.87,14.36530112,3.992655364,11.375,18,29.68775264,90,0.329863918,-0.448800178,-1.1523062,24.3411938
"2798",2798,1340875984,56.16690767,-6.304061394,"CSY0380",9.395842697,453.6327766,-1.13,56.87,14.19875056,4.706837674,11.313,17.813,28.5487086,90,0.317207873,9.581316631,-1.1523062,57.9926138
"2799",2799,1340876074,56.16666391,-6.303918242,"CSY0380",0.665505618,44.58646624,-1.13,42.87,14.36078202,3.887256626,11.313,17.813,12.64340394,90,0.140482266,0.678642699,-1.1523062,43.7162538
"2800",2800,1340876164,56.16663824,-6.30371953,"CSY0380",7.121685393,313.0266019,-1.13,55.87,14.22738652,4.466165476,11.313,17.813,27.76501411,90,0.308500157,7.262267463,-1.1523062,56.9728738
"2801",2801,1340876254,56.16643704,-6.303454788,"CSY0380",-0.900786517,0.334730236,-1.13,5.87,14.52692135,3.328129442,11.375,17.813,46.67642131,90,0.518626903,-0.918568043,-1.1523062,5.9858738
"2802",2802,1340876344,56.16610336,-6.302998747,"CSY0380",6.335168539,281.9610588,-1.13,56.87,14.31486067,3.967597512,11.313,17.688,40.71298562,90,0.452366507,6.460224766,-1.1523062,57.9926138
"2803",2803,1340876434,56.1658125,-6.30339695,"CSY0380",-0.527752809,5.222067011,-1.13,15.87,14.37990112,3.271632801,11.313,17.625,22.46154856,90,0.249572762,-0.538170649,-1.1523062,16.1832738
"2804",2804,1340876524,56.1660015,-6.30327005,"CSY0380",7.211573034,313.9326146,-1.13,56.87,14.13576629,4.05469595,11.313,17.5,5.948013422,90,0.066089038,7.353929485,-1.1523062,57.9926138
"2805",2805,1340876614,56.16600857,-6.303365172,"CSY0380",-0.977191011,0.188308533,-1.13,3.87,14.32917303,2.976583765,11.375,17.438,7.077438902,90,0.07863821,-0.996480762,-1.1523062,3.9463938
"2806",2806,1340876704,56.16595608,-6.303300733,"CSY0380",-1.013146067,0.103431521,-1.13,-0.13,14.41878652,2.713971002,12.5,17.5,3.92445663,90,0.043605074,-1.033145571,-1.1523062,-0.1325662
"2807",2807,1340876794,56.1659541,-6.303363949,"CSY0380",-1.121011236,0.008928029,-1.13,-0.13,14.42477303,2.85565814,11.938,17.438,7.390341412,90,0.082114905,-1.143139998,-1.1523062,-0.1325662
"2808",2808,1340876884,56.16593428,-6.303477747,"CSY0380",-1.096292135,0.032645005,-1.13,-0.13,14.51528764,3.028153913,12,17.563,9.296523868,90,0.10329471,-1.117932942,-1.1523062,-0.1325662
"2809",2809,1340876974,56.1658584,-6.303540394,"CSY0380",-1.100786517,0.02842393,-1.13,-0.13,14.71608539,2.757094853,12.5,17.75,11.43875131,90,0.127097237,-1.122516043,-1.1523062,-0.1325662
"2810",2810,1340877064,56.16575578,-6.303531121,"CSY0380",-1.060337079,0.064955967,-1.13,-0.13,14.80480899,2.793182497,12.75,17.875,19.97019487,90,0.221891054,-1.081268133,-1.1523062,-0.1325662
"2811",2811,1340877154,56.16557962,-6.303470222,"CSY0380",-1.022134831,0.096447009,-1.13,-0.13,14.83652584,3.195615227,12.75,18.063,32.27774331,90,0.358641592,-1.042311773,-1.1523062,-0.1325662
